1.400000, 2.000000, 20.000000, 2856.408078
1.400000, 1.000000, 3.000000, 445.845964
1.500000, 100.000000, 100.000000, 18227.394295
1.500000, 14.000000, 50.000000, 8234.967537
1.500000, 2.000000, 20.000000, 2856.408078
1.500000, 1.000000, 3.000000, 445.845964
1.600000, 100.000000, 100.000000, 18227.486658
1.600000, 14.000000, 50.000000, 8220.590400
1.600000, 2.000000, 20.000000, 2856.408078
1.600000, 1.000000, 3.000000, 445.845964
1.700000, 100.000000, 100.000000, 18233.892687
1.700000, 14.000000, 50.000000, 8220.590400
1.700000, 2.000000, 20.000000, 2856.408078
1.700000, 1.000000, 3.000000, 445.845964
1.800000, 100.000000, 100.000000, 18233.892687
1.800000, 14.000000, 50.000000, 8207.116629
1.800000, 2.000000, 20.000000, 2869.807628
1.800000, 1.000000, 3.000000, 443.357693
1.900000, 100.000000, 100.000000, 18234.275011
1.900000, 14.000000, 50.000000, 8210.599876
1.900000, 2.000000, 20.000000, 2877.568544
1.900000, 1.000000, 3.000000, 444.034226
2.000000, 100.000000, 100.000000, 18233.942010
2.000000, 14.000000, 50.000000, 8225.841639
2.000000, 2.000000, 20.000000, 2879.576556
2.000000, 1.000000, 3.000000, 440.463028
2.100000, 100.000000, 100.000000, 18233.942010
2.100000, 14.000000, 50.000000, 8225.841639
2.100000, 2.000000, 20.000000, 2879.576556
2.100000, 1.000000, 3.000000, 440.463028
2.200000, 100.000000, 100.000000, 18234.146525
2.200000, 14.000000, 50.000000, 8226.771773
2.200000, 2.000000, 20.000000, 2879.576556
2.200000, 1.000000, 3.000000, 440.463028
2.300000, 100.000000, 100.000000, 18230.700499
2.300000, 14.000000, 50.000000, 8223.162258
2.300000, 2.000000, 20.000000, 2897.973928
2.300000, 1.000000, 3.000000, 439.251355
2.400000, 100.000000, 100.000000, 18221.905321
2.400000, 14.000000, 50.000000, 8223.162258
2.400000, 2.000000, 20.000000, 2897.973928
2.400000, 1.000000, 3.000000, 439.251355
2.500000, 100.000000, 100.000000, 18229.497048
2.500000, 14.000000, 50.000000, 8251.285943
2.500000, 2.000000, 20.000000, 2900.693642
2.500000, 1.000000, 3.000000, 439.250192
2.600000, 100.000000, 100.000000, 18230.080893
2.600000, 14.000000, 50.000000, 8251.285943
2.600000, 2.000000, 20.000000, 2900.693642
2.600000, 1.000000, 3.000000, 439.250192
2.700000, 100.000000, 100.000000, 18229.544732
2.700000, 14.000000, 50.000000, 8227.330879
2.700000, 2.000000, 20.000000, 2899.073746
2.700000, 1.000000, 3.000000, 438.518828
2.800000, 100.000000, 100.000000, 18229.572440
2.800000, 14.000000, 50.000000, 8230.450513
2.800000, 2.000000, 20.000000, 2896.956835
2.800000, 1.000000, 3.000000, 439.357961
2.900000, 100.000000, 100.000000, 18226.308630
2.900000, 14.000000, 50.000000, 8230.401581
2.900000, 2.000000, 20.000000, 2896.956835
2.900000, 1.000000, 3.000000, 439.357961
3.000000, 100.000000, 100.000000, 18228.683598
3.000000, 14.000000, 50.000000, 8216.984664
3.000000, 2.000000, 20.000000, 2896.956835
3.000000, 1.000000, 3.000000, 439.357961
3.100000, 100.000000, 100.000000, 18228.683598
3.100000, 14.000000, 50.000000, 8215.920571
3.100000, 2.000000, 20.000000, 2896.956835
3.100000, 1.000000, 3.000000, 439.357961
3.200000, 100.000000, 100.000000, 18220.060876
3.200000, 14.000000, 50.000000, 8222.801277
3.200000, 2.000000, 20.000000, 2894.280485
3.200000, 1.000000, 3.000000, 436.723486
3.300000, 100.000000, 100.000000, 18220.400761
3.300000, 14.000000, 50.000000, 8207.165351
3.300000, 2.000000, 20.000000, 2895.420040
3.300000, 1.000000, 3.000000, 436.925998
3.400000, 100.000000, 100.000000, 18222.303298
3.400000, 14.000000, 50.000000, 8206.913436
3.400000, 2.000000, 20.000000, 2895.420040
3.400000, 1.000000, 3.000000, 436.925998
3.500000, 100.000000, 100.000000, 18219.307969
3.500000, 14.000000, 50.000000, 8197.104793
3.500000, 2.000000, 20.000000, 2895.420040
3.500000, 1.000000, 3.000000, 436.925998
3.600000, 100.000000, 100.000000, 18219.307969
3.600000, 14.000000, 50.000000, 8196.455814
3.600000, 2.000000, 20.000000, 2895.420040
3.600000, 1.000000, 3.000000, 436.925998
3.700000, 100.000000, 100.000000, 18219.307969
3.700000, 14.000000, 50.000000, 8198.079078
3.700000, 2.000000, 20.000000, 2897.511093
3.700000, 1.000000, 3.000000, 437.854109
3.800000, 100.000000, 100.000000, 18219.792641
3.800000, 14.000000, 50.000000, 8198.079078
3.800000, 2.000000, 20.000000, 2897.511093
3.800000, 1.000000, 3.000000, 437.854109
3.900000, 100.000000, 100.000000, 18222.266663
3.900000, 14.000000, 50.000000, 8196.765232
3.900000, 2.000000, 20.000000, 2897.511093
3.900000, 1.000000, 3.000000, 437.854109
4.000000, 100.000000, 100.000000, 18231.001951
4.000000, 14.000000, 50.000000, 8185.821290
4.000000, 2.000000, 20.000000, 2878.282917
4.000000, 1.000000, 3.000000, 436.250098
4.100000, 100.000000, 100.000000, 18231.001951
4.100000, 14.000000, 50.000000, 8185.821290
4.100000, 2.000000, 20.000000, 2878.282917
4.100000, 1.000000, 3.000000, 436.250098
4.200000, 100.000000, 100.000000, 18231.001951
4.200000, 14.000000, 50.000000, 8188.654555
4.200000, 2.000000, 20.000000, 2867.746654
4.200000, 1.000000, 3.000000, 437.772311
4.300000, 100.000000, 100.000000, 18231.208497
4.300000, 14.000000, 50.000000, 8187.441455
4.300000, 2.000000, 20.000000, 2867.746654
4.300000, 1.000000, 3.000000, 437.772311
4.400000, 100.000000, 100.000000, 18229.396557
4.400000, 14.000000, 50.000000, 8187.441455
4.400000, 2.000000, 20.000000, 2867.746654
4.400000, 1.000000, 3.000000, 437.772311
4.500000, 100.000000, 100.000000, 18228.768749
4.500000, 14.000000, 50.000000, 8187.441455
4.500000, 2.000000, 20.000000, 2867.746654
4.500000, 1.000000, 3.000000, 437.772311
4.600000, 100.000000, 100.000000, 18228.768749
4.600000, 14.000000, 50.000000, 8194.210299
4.600000, 2.000000, 20.000000, 2863.766298
4.600000, 1.000000, 3.000000, 439.337081
4.700000, 100.000000, 100.000000, 18228.599260
4.700000, 14.000000, 50.000000, 8200.282163
4.700000, 2.000000, 20.000000, 2863.766298
4.700000, 1.000000, 3.000000, 439.337081
4.800000, 100.000000, 100.000000, 18228.923176
4.800000, 14.000000, 50.000000, 8189.021397
4.800000, 2.000000, 20.000000, 2863.766298
4.800000, 1.000000, 3.000000, 439.337081
4.900000, 100.000000, 100.000000, 18228.923176
4.900000, 14.000000, 50.000000, 8189.021397
4.900000, 2.000000, 20.000000, 2863.766298
4.900000, 1.000000, 3.000000, 439.337081
5.000000, 100.000000, 100.000000, 18225.043319
5.000000, 14.000000, 50.000000, 8166.484477
5.000000, 2.000000, 20.000000, 2872.547181
5.000000, 1.000000, 3.000000, 437.283172
